City Name,Cloudiness,Current Temp,Humidity,Latitude,Max Temp,Wind Speed
Sea View,0,77.17,78,-6.8,77.17,11.23
Alkhan-Yurt,92,55.84,76,43.23,55.84,6.53
Palos Heights,1,85.28,58,41.67,89.6,8.05
Vester Hassing,12,68.89,64,57.07,68.89,11.01
Kodoli,44,75.28,94,16.88,75.28,10.22
Volchikha,92,64.21,38,52.03,64.21,10.78
Messini,20,68,82,37.05,68,1.05
Perrelos,90,82.4,78,10.12,82.4,3.36
Koidu,76,76.09,85,8.42,76.09,6.64
West Freehold,1,85.26,69,40.24,89.6,6.93
El Negrito,75,92.73,44,15.32,98.6,3.36
Soedertaelje,0,65.75,63,59.2,69.8,2.24
Grosse Pointe Park,1,88.18,31,42.38,93.2,9.17
Mauganj,0,86.53,39,24.68,86.53,9.22
Szomod,0,64.4,77,47.68,64.4,5.82
Goirle,40,66.67,93,51.52,69.8,4.7
Sāḩil Ţahţā,0,84.2,32,26.77,84.2,16.11
Margasari,0,65.2,94,-7.1,65.2,2.17
River Edge,1,86.9,40,40.93,91.4,8.05
Takikawa,0,55.57,84,43.55,55.57,2.51
Grong,75,50,71,64.45,50,5.82
Huntley,1,85.8,48,42.17,91.4,11.41
Igunga,8,60.25,74,-4.28,60.25,3.74
Kostrzyn nad Odra,0,72.85,45,52.59,72.85,8.43
Burdur,75,59,82,37.72,59,10.29
Appenzell,0,66.65,64,47.33,68,3.36
Nyirtass,0,65.92,65,48.12,65.92,2.84
Pajapita,40,89.6,62,14.72,89.6,13.87
Troubky,0,63.46,68,49.43,68,10.29
Tiszaalpar,0,68.7,72,46.81,69.8,2.24
Silver Spring,40,81.39,69,38.99,86,4.41
Ramshir,0,94.23,41,30.89,96.8,6.93
Senta,0,69.8,64,45.93,69.8,6.93
Rodnykove,8,61.42,59,45.04,61.42,13.8
Chillan,75,55.4,71,-36.6,55.4,2.24
Acolman,40,86,9,19.62,86,11.41
Madonna della Quercia,92,65.92,85,42.42,65.92,3.51
Tsarychanka,0,59.53,38,48.94,59.53,8.66
Schneeberg,20,60.8,87,50.6,60.8,8.05
Bugsoc,90,82.4,78,9.78,82.4,3.36
Gardner,1,87.21,33,42.58,89.6,8.05
Troon,20,61.63,67,55.53,62.6,6.93
Lakhipur,92,76.54,82,24.8,76.54,3.74
Podolinec,20,57.2,87,49.27,57.2,3.36
Anandpur Sahib,56,92.2,21,31.25,92.2,11.79
Warburton,40,93.2,30,31.55,93.2,6.93
Satu Mare,20,68,42,47.83,68,9.17
Moncao,68,82.57,71,-3.5,82.57,6.2
Conguaco,40,88.77,62,14.04,91.4,4.7
Neon Karlovasion,40,72.5,56,37.79,73.4,18.34
Gabao,48,82.57,97,12.73,82.57,8.1
Kiranur,40,82.4,65,10.57,82.4,8.05
Miura,75,67.01,100,35.14,68,4.7
Shahpura,48,93.19,28,25.63,93.19,10.22
Aurad,76,76.09,73,18.25,76.09,13.91
Sidirokastro,12,58.54,76,41.23,58.54,2.62
Alfonsine,75,71.69,88,44.51,73.4,5.82
Calantas,75,84.2,74,13.97,84.2,5.82
Ramada,20,60.03,82,38.8,60.8,5.82
Novaya Malykla,92,62.77,46,54.2,62.77,13.58
Gorontalo,92,72.49,97,0.54,72.49,1.72
Manjoy,88,75.01,96,11.35,75.01,1.39
Bacolod,92,77.98,100,8.12,77.98,1.72
Assentoft,8,68,77,56.44,68,6.93
Alekseyevka,75,44.6,100,54.85,44.6,2.24
Chittaurgarh,0,85.9,41,24.88,85.9,8.99
Shaunavon,0,78.97,35,49.65,78.97,13.8
Carinhanha,8,78.52,44,-14.3,78.52,11.79
Popilnya,0,62.95,37,49.99,62.95,9.55
Adrano,0,69.8,60,37.67,69.8,3.36
Souto da Carpalhosa,75,59,87,39.85,59,6.93
Dukku,8,82.57,62,10.82,82.57,9.78
Bielawa,0,64.4,72,50.69,64.4,10.29
Sertolovo,0,62.6,48,60.14,62.6,8.95
Katsikas,75,66.2,93,39.62,66.2,1.39
Aromashevo,0,30.91,69,56.86,30.91,2.51
Ratangarh,12,76.45,66,28.08,76.45,6.31
Demidov,32,69.25,60,55.27,69.25,10.78
Urechesti,0,64.4,55,46.13,64.4,4.7
Noratus,92,46.93,100,40.38,46.93,2.39
Nonoichi,75,64.4,77,36.53,64.4,3.36
Sonepur,8,81.85,79,20.83,81.85,6.76
Rio Esteban,40,90.5,79,15.83,93.2,3.36
Mazatlan,0,86.89,39,17.45,86.89,2.95
Kasungu,0,51.25,83,-13.03,51.25,2.84
Frolovo,0,45.22,46,49.77,45.22,4.63
Soppeenmäki,0,64.4,55,61.55,64.4,6.93
Ikoma,75,68.85,68,34.68,69.8,2.24
Hueytamalco,5,91.4,59,19.94,91.4,6.93
Xinzhi,0,48.55,66,36.5,48.55,2.39
Muusika,0,60.8,51,59.24,60.8,10.29
Torre Santa Susanna,8,72.64,94,40.47,73.4,1.12
At-Bashi,0,25.69,70,41.17,25.69,1.61
Kukmor,64,55.75,72,56.19,55.75,10.45
Vondrozo,100,65.02,83,-22.82,65.02,2.28
Brezoaiele,0,66.2,55,44.58,68,5.82
Letohrad,0,68,68,50.04,68,9.17
Guaymango,40,88.54,70,13.75,91.4,6.93
El Higo,0,100.84,38,21.77,100.84,9.44
Mbale District,0,57.55,93,1.06,57.55,2.17
Chicholi,80,90.94,30,21.47,90.94,8.66
Mastaga,90,62.6,82,40.53,62.6,18.34
Manwat,0,84.64,43,19.3,84.64,12.01
La Carolina,88,59.53,68,38.28,59.53,6.2
Hlukhiv,0,53.14,54,51.68,53.14,6.2
Korinos,20,69.8,60,40.31,69.8,5.82
Yulara,0,50,57,-25.25,50,8.05
Malpur,0,87.25,55,23.35,87.25,8.99
Logan,75,69.8,49,41.74,69.8,2.62
Bhadasar,12,76.45,66,28.28,76.45,6.31
Capalonga,44,84.1,97,14.33,84.1,9.33
Feira,75,59,93,40.93,59,6.93
Cusuna,24,79.24,92,15.85,79.24,1.72
Joplin,40,89.11,46,37.08,91.4,5.82
Peshawar,20,84.2,32,34.01,84.2,4.7
Agigea,0,62.6,77,44.08,62.6,8.05
Candido Mendes,88,83.11,94,-1.45,83.11,13.47
Loudeac,90,60.89,100,48.18,62.6,6.93
Russkiy Aktash,0,50,93,55.04,50,6.71
Santa Gertrudes,0,77,25,-22.47,77,2.24
Didwana,0,88.24,32,27.4,88.24,7.76
Leon Valley,1,95,34,29.5,98.6,6.93
Maksimovo,0,62.23,59,56.29,62.23,7.76
Himatangi,24,45.58,100,-40.4,45.58,6.31
Kerema,92,70.6,100,-7.97,70.6,2.06
Pearland,1,92.61,55,29.56,93.2,6.93
La Huerta,20,87.8,66,19.47,87.8,11.41
Malaga,20,68,49,36.73,68,8.05
Punay,76,81.58,100,5.96,81.58,2.95
Laon,12,64.75,81,49.56,64.75,5.64
Naila,56,61.24,97,50.32,61.24,2.73
Hasselt,76,66.81,82,50.93,69.8,6.93
Kinloss,20,58.46,100,57.62,60.8,4.7
Mercedes,90,82.4,78,10.67,82.4,3.36
Tairan Camp,56,80.77,100,6.64,80.77,3.51
Loganville,90,78.21,100,33.84,82.4,10.29
Kauswagan,8,78.61,98,8.79,78.61,4.41
Eirinoupoli,20,69.8,60,40.68,69.8,5.82
Salinas,0,77,78,-2.22,77,8.05
Hemel Hempstead,90,58.21,100,51.75,60.8,14.99
Namontana,20,59,93,-18.92,59,4.7
Pervomaysk,0,63.04,38,48.04,63.04,10.33
Stanesti,12,59.98,67,45.12,59.98,6.08
Raxaul,44,79.15,74,26.98,79.15,8.66
Esneux,20,65.32,88,50.53,68,6.93
Aleksandrovsk,80,38.74,99,59.16,38.74,4.74
Dutse,0,80.59,65,11.76,80.59,8.66
Chapletown,90,57.9,93,53.47,60.8,13.87
Merchtem,20,64.9,93,50.97,69.8,5.82
Balayang,40,80.6,78,15.55,80.6,2.24
Bandrele,0,75.2,94,-12.91,75.2,10.67
Palencia,20,59,67,42.01,59,4.7
Zaporizhzhya,0,60.53,42,47.82,62.6,6.71
Esperanca,20,75.2,64,-7.02,75.2,5.82
Lochem,90,64.4,93,52.16,64.4,4.7
Colchester,1,77.36,39,44.54,78.8,16.11
Qusmuryn,56,42.79,70,52.45,42.79,12.24
Batman,40,68,64,37.89,68,5.82
Kingsburg,1,94.71,26,36.51,96.8,6.93
Banamba,0,81.49,77,13.55,81.49,2.17
Matinao,68,65.47,96,7.59,65.47,2.17
Maharajganj,8,79.78,72,26.12,79.78,13.35
Rodeo,0,96.61,13,25.18,96.61,3.96
Dundonald,20,61.65,67,55.57,62.6,6.93
Quebradillas,75,75.2,88,18.48,75.2,3.36
Mogosani,0,66.2,55,44.68,68,5.82
Massillon,40,89.6,38,40.8,91.4,4.7
Selikhino,0,66.73,52,50.32,66.73,9.1
Wyckoff,1,87.66,40,41.01,91.4,6.93
Bocanegra,40,86,9,19.85,86,11.41
Basar,68,62.86,88,27.98,62.86,1.72
Kavkazskiy,75,59,67,44.27,59,15.66
Fuyu,56,53.41,95,45.18,53.41,5.97
Eden Prairie,20,85.19,43,44.85,93.2,24.16
Kalina Khas,100,89.86,27,28.33,89.86,6.2
Islampur,75,84.2,79,25.15,86,10.29
Rizal,12,78.52,92,13.88,78.52,4.18
Anarcs,0,65.92,65,48.18,65.92,2.84
Ngara,0,57.19,72,-2.51,57.19,2.95
Goiatuba,64,74.83,43,-18.02,74.83,8.88
Geghanist,75,62.6,82,40.15,62.6,4.7
Krymsk,0,66.2,42,44.93,66.2,29.08
Mezokeresztes,0,61.87,84,47.83,61.87,2.73
Hachinohe,56,52.78,97,40.51,52.78,6.2
Severinia,20,78.8,34,-20.83,78.8,2.24
Ixcoalco,5,89.6,66,19.05,89.6,11.41
Nimaparha,0,84.37,95,20.07,84.37,12.24
Krasnogorskiy,0,49.81,84,54.55,49.81,8.77
Concord,1,82.62,40,37.98,93.2,6.93
Mglin,0,55.75,54,53.06,55.75,6.76
Malko Turnovo,0,64.4,68,41.98,64.4,5.82
Lapas,20,70.32,78,38.1,71.6,2.17
Pratinha,92,67.27,71,-20.95,67.27,5.19
Bernalda,20,73.24,88,40.4,75.2,3.36
Petropavlovsk,12,34.33,84,54.88,34.33,7.87
Muritiba,92,71.95,98,-12.92,71.95,12.24
Guinticgan,68,78.25,99,11.56,78.25,2.84
Gambela,80,62.14,91,8.25,62.14,0.94
Santa Catalina,75,84.2,74,14.12,84.2,5.82
Independencia,0,76.54,57,-5.38,76.54,6.64
Wakefield,1,83.64,57,42.51,89.6,6.93
Acapetagua,40,89.6,70,15.28,89.6,11.41
San Cristobal Cucho,40,89.6,62,14.9,89.6,13.87
Jamay,5,89.6,25,20.3,89.6,4.7
Varazdin,56,68.07,88,46.3,69.8,5.82
Makow Mazowiecki,0,66.37,47,52.87,66.37,6.08
Tagana-an,20,80.05,100,9.7,80.05,6.42
Schiltigheim,0,67.03,77,48.6,68,2.24
Nangka,12,75.28,90,10.86,75.28,4.63
Hohenems,0,66.11,64,47.37,68,3.36
Somerset East,0,41.44,92,-32.72,41.44,3.18
Agyagbánya,0,68.52,73,47.35,69.8,8.05
Kibuye,0,52.69,99,-2.06,52.69,2.95
Greenwood,40,87.46,40,39.61,89.6,14.99
Rosehearty,0,59,77,57.68,59,4.7
Santo Amaro da Imperatriz,20,71.6,83,-27.68,71.6,12.75
Capacuaro,5,80.6,42,19.55,80.6,11.41
Żyrardów,0,71.6,46,52.06,71.6,9.17
Kato Tithorea,20,63.58,61,38.58,63.58,1.95
Gebre Guracha,80,56.65,92,9.8,56.65,2.06
Talikota,64,73.66,95,16.48,73.66,8.21
Bol’shiye Dvory,0,59,54,55.85,59,6.71
Castro Daire,75,59,93,40.9,59,3.36
Upanema,0,85.45,41,-5.64,85.45,8.77
Ambovombe,0,58.99,100,-25.17,58.99,3.62
Ondjiva,0,60.79,51,-17.07,60.79,5.64
Covington,75,80.22,88,35.56,84.2,5.82
Mims,90,82.06,88,28.66,87.8,8.05
Kalyvia Thorikou,0,72.43,35,37.83,73.4,9.17
Dingli,0,69.8,88,35.86,69.8,11.41
Gadoros,0,69.06,68,46.67,69.8,2.24
Morelia,92,76.54,92,1.49,76.54,2.39
Grosseto,20,71.6,83,42.77,71.6,3.36
Rancharia,0,80.6,28,-22.25,80.6,8.05
Lemery,68,78.25,99,11.23,78.25,2.84
Ripky,0,58.99,50,51.82,58.99,6.53
Villanueva,40,78.8,74,6.67,78.8,5.82
Casandrino,40,76.23,54,40.93,78.8,2.24
Umtata,20,50,93,-31.59,50,1.12
Taihe,88,68.35,73,30.87,68.35,3.4
Kachug,12,54.31,68,53.96,54.31,4.63
Toboso,90,82.4,78,10.71,82.4,3.36
El’ban,0,64.84,55,50.09,64.84,9.78
Shankargarh,0,85.45,45,25.18,85.45,9.22
Yartsevo,64,66.82,64,55.07,66.82,11.79
Garagoa,56,71.05,81,5.08,71.05,1.95
Akraifnia,20,71.6,46,38.48,71.6,3.36
Ejura,36,80.32,74,7.38,80.32,9.33
Hodac,0,59,67,46.77,59,3.36
Uttiramerur,20,91.4,55,12.6,91.4,9.17
Dunga Bunga,48,78.7,46,29.75,78.7,2.73
Vradiyivka,0,63.04,38,47.86,63.04,10.33
Bora,32,63.94,61,44.57,63.94,5.19
Atamanskaya,0,64.21,26,46.18,64.21,17.72
Boizenburg,0,77.02,56,53.38,78.8,9.17
Fukaya,75,66.2,82,36.2,66.2,2.73
Mangualde,88,53.14,99,40.6,53.14,2.62
Hays,90,75.72,69,38.88,80.6,16.11
Store Heddinge,0,66.2,68,55.31,66.2,5.82
Casin,0,64.4,55,46.2,64.4,4.7
Shibukawa,64,58.27,88,36.48,58.27,2.17
Caicedo,40,75.92,54,6.41,78.8,16.11
Migori,68,66.1,99,-1.07,66.1,2.39
Ileanda,0,63.19,63,47.33,64.4,2.24
Clawson,1,87.51,29,42.53,93.2,10.29
Ingenbohl,0,64.4,82,47,68,4.7
Chinsali,0,62.77,60,-10.55,62.77,10.11
Pregny-Chambésy,75,63.72,68,46.23,68,1.12
Baltati,0,69.8,46,47.22,69.8,4.7
Ha Giang,88,70.51,100,22.83,70.51,1.5
Omigawa,75,64.4,100,35.85,64.4,3.36
Peddapalli,8,86.26,47,18.62,86.26,10.78
Miguel Auza,32,89.77,24,24.29,89.77,3.18
San Martin,0,86.71,75,8,86.71,2.73
Texarkana,20,91.4,49,33.42,91.4,4.41
Guder,92,54.13,98,8.97,54.13,2.73
Alfonso,75,84.2,74,14.14,84.2,5.82
Jashpurnagar,0,73.84,81,22.9,73.84,4.41
Atar,0,84.82,22,20.52,84.82,1.72
Bridge City,75,93.22,62,30.02,96.8,6.93
Nandgaon,0,74.29,86,20.32,74.29,11.68
Il’ichëvskoye,20,64.93,66,44.85,64.93,14.7
Arosa,0,51.87,87,46.78,55.4,1.12
Ortay,20,68.89,69,45.13,68.89,21.85
Dulangan,68,78.25,99,11.46,78.25,2.84
Mapua,0,26.68,91,-41.25,26.68,1.72
Paducah,90,76.6,88,37.08,80.6,4.7
Plover,1,89.58,40,44.46,95,8.05
Silopi,20,60.43,74,37.25,60.43,3.29
Saratak,75,48.2,81,40.67,51.8,9.17
Franklin,90,75.87,83,35.92,78.8,14.99
Urucurituba,12,83.29,77,-2.68,83.29,2.17
Bozhou,24,66.37,85,33.88,66.37,2.84
Tequixquiac,40,86,9,19.91,86,11.41
Tulu Bolo,68,53.32,100,8.67,53.32,0.94
Patroha,0,65.92,65,48.17,65.92,2.84
Bagong,24,72.58,93,16.98,72.58,2.62
Agrate Brianza,20,66.97,69,45.57,73.4,2.24
Kalino,76,40.63,100,58.25,40.63,4.18
Kadan,20,60.8,87,50.38,60.8,8.05
Orbe,24,58.51,100,46.72,68,1.95
Sukuta,20,73.4,78,13.38,73.4,6.93
Mutenice,0,70.92,68,48.9,73.4,10.29
Dhoraji,44,82.39,87,21.73,82.39,8.55
Butea,0,67.05,46,47.07,69.8,4.7
Middleburg Heights,40,87.6,52,41.36,91.4,12.75
Jrahovit,75,62.6,82,40.05,62.6,4.7
Carson City,1,75.85,21,39.16,80.6,5.82
Agios Athanasios,20,69.8,60,40.72,69.8,5.82
Tumalim,75,84.2,74,14.08,84.2,5.82
Duayaw Nkwanta,32,77.53,85,7.17,77.53,8.43
Shashemene,64,50.35,100,7.35,50.35,2.84
Zhangye,0,53.59,61,38.93,53.59,10.56
Dimos Mandra-Eidyllia,20,72.59,46,38.17,73.4,3.36
Taonan,0,48.73,89,45.33,48.73,4.18
Torphins,8,59,77,57.1,59,4.7
Phek,100,59.53,98,25.67,59.53,1.72
Bors,8,64.4,72,47.12,64.4,4.7
Passi,0,76.27,58,13.98,76.27,8.66
Cologno Monzese,20,66.97,69,45.53,73.4,2.24
Severomuysk,0,45.04,82,56.25,45.04,1.72
Berbesti,8,60.07,64,44.98,60.07,6.2
Senj,0,71.6,78,44.99,71.6,3.36
Karasuk,64,47.02,75,53.74,47.02,10.89
De Panne,20,61.5,87,51.1,68,8.05
Verkhnyaya Khava,0,48.2,70,51.84,48.2,4.47
Hustopece,0,68,68,48.94,68,10.29
Thesdorf,0,76.1,56,53.65,78.8,9.17
Vipperod,0,66.2,68,55.67,66.2,5.82
Chacao,40,86,66,10.5,86,6.93
Vokhtoga,20,63.22,40,58.77,63.22,16.37
Limbang,75,78.8,100,4.75,78.8,2.24
Pyrzyce,0,69.8,49,53.15,69.8,8.05
Illora,75,60.8,59,37.29,60.8,12.75
Fânzeres,75,59,93,41.17,59,6.93
Boone County,40,89.67,40,40.05,91.4,14.99
Norfolk,1,81.61,57,42.12,89.6,6.93
Zephyrhills,1,81,74,28.23,86,12.75
Manubul,24,83.38,100,5.47,83.38,1.95
Chirongui,0,75.2,94,-12.93,75.2,10.67
Gelnhausen,75,69.8,77,50.2,69.8,8.05
Yerkoy,8,51.61,90,39.64,51.61,3.06
Stroby Egede,0,66.2,68,55.41,66.2,5.82
Srostki,0,47.2,78,52.42,47.2,6.76
Bilky,0,56.02,79,48.32,56.02,1.83
El Congo,40,83.53,62,13.91,91.4,4.7
Santo Antonio do Taua,75,78.8,83,-1.18,78.8,5.82
La Roche-sur-Yon,90,63.23,93,46.67,64.4,6.93
Pawili,56,78.61,91,13.52,78.61,3.96
Gadung,76,71.32,93,6.8,71.32,2.84
Silvia,80,59.53,76,2.61,59.53,2.73
Dapitan City,32,72.67,100,8.66,72.67,1.5
Tirschenreuth,20,65.05,73,49.88,69.8,3.36
Capaci,0,74.55,73,38.17,75.2,2.24
Astaneh-ye Ashrafiyeh,75,64.4,88,37.21,64.4,9.17
Nelson,0,30.82,87,-41.28,30.82,2.17
Biratnagar,8,73.3,87,26.48,73.3,3.62
Aiginio,20,69.8,60,40.5,69.8,5.82
Boali,20,80.6,83,4.8,80.6,7.09
Kijang,48,81.67,99,0.9,81.67,5.53
Binantocan,68,78.25,99,11.41,78.25,2.84
Burla,0,48.64,69,53.17,48.64,12.68
Holboca,0,69.8,46,47.15,69.8,4.7
Arangelovac,0,64.99,59,44.37,68,8.05
Lyndhurst,1,86.97,40,40.81,91.4,8.05
High River,75,51.75,33,50.58,53.6,9.17
Bodegraven,40,65.62,93,52.09,66.2,12.75
Yelets,0,53.77,50,52.62,53.77,8.66
Bocholt,0,65.32,100,51.83,68,2.24
Angad,12,74.02,80,17.58,74.02,4.97
New Kensington,1,88.11,45,40.57,89.6,6.93
Ostrozac,20,62.14,99,44.91,62.14,2.17
Tainan,75,81.81,83,23.04,84.2,2.17
Kacuni,0,60.8,93,44.06,60.8,4.7
Krasnogvardeyskoye,0,49.81,55,50.65,49.81,3.4
Guantanamo,75,87.48,75,20.14,89.6,14.99
Slavkov u Brna,0,68,68,49.15,68,10.29
Mramor,0,64.4,63,44.59,64.4,4.7
Kaniv,0,59.17,53,49.75,59.17,6.87
Vista Alegre,8,81.85,68,-11.5,81.85,2.62
Arrondissement de Brignoles,0,68.58,77,43.41,69.8,2.24
Capitanejo,92,55.39,95,6.51,55.39,1.95
Gaffney,1,78.39,74,35.07,82.4,4.7
Galich,12,61.51,45,58.38,61.51,15.82
Dalipuga,92,77.98,100,8.32,77.98,1.72
Clark,40,86.95,45,40.64,91.4,8.05
Asbestovskiy,80,40.72,66,57.76,40.72,4.63
Krasnotorka,0,56.56,35,48.68,56.56,8.88
Murmansk,75,42.8,93,68.98,42.8,6.71
Bishopton,0,61.79,72,55.9,62.6,11.41
Jamestown,1,84.15,40,46.91,86,19.46
Quva,76,61.87,48,40.69,61.87,7.31
Lixourion,20,70.54,88,38.2,71.6,1.72
Ponte de Sor,20,59.44,73,39.25,59.44,8.66
Telesti,0,58.54,66,45.02,58.54,4.63
Constancia,40,91.4,52,24.22,91.4,16.11
Kirkwood,75,81.77,65,38.58,82.4,11.41
Puteaux,20,62.6,93,48.88,64.4,3.36
Paranã,0,84.82,41,-12.64,84.82,7.87
Pakil,75,84.2,74,14.38,84.2,5.82
Chapulhuacan,0,92.92,30,21.17,92.92,2.17
Saundatti,32,73.75,97,15.78,73.75,9.89
Phetchabun,80,71.68,99,16.44,71.68,1.72
Antequera,0,80.32,42,-24.13,80.32,5.64
Rokycany,20,67.91,68,49.74,71.6,5.82
Wisla,0,59,100,49.66,59,3.36
Seon,0,63.99,72,47.34,68,3.36
Bloemfontein,0,42.8,75,-29.12,42.8,4.7
Modena,75,59.14,88,44.67,69.8,5.82
Nicosia,20,70.72,83,35.17,71.6,9.17
Herouville-Saint-Clair,64,62.64,93,49.21,64.4,3.36
Atzitzintla,36,78.88,38,18.9,78.88,4.07
Samungli,0,48.19,57,30.33,48.19,2.39
Sambo Creek,40,90.82,79,15.82,93.2,3.36
Goryachiy Klyuch,0,66.2,34,44.63,66.2,17.9
Alegria,80,80.32,100,9.73,80.32,7.76
Soyapango,40,82.15,100,13.73,86,3.36
Szajol,0,68,68,47.18,68,2.24
Vadu Motilor,0,60.8,67,46.4,60.8,2.06
Serra Negra,0,73.4,31,-22.6,73.4,5.82
Izsak,0,68.94,72,46.8,69.8,2.24
Opar,75,66.2,63,-2.73,66.2,6.93
Vidor,40,93.22,46,30.13,96.8,5.82
Sinala,12,78.52,92,13.81,78.52,4.18
North Chicago,1,80.02,69,42.33,87.8,6.93
Dawwar Tinjah,40,69.78,68,37.16,71.6,13.87
Kingston,1,87.75,40,41.93,89.6,9.17
Komsomolskiy,44,47.83,64,40.43,47.83,4.63
Rumilly,0,64.98,93,45.87,68,5.82
Hamminkeln,0,65.3,100,51.73,68,2.24
Pakusari,48,65.29,93,-6.91,65.29,1.83
San Antonio,40,81.66,78,15.28,82.4,2.24
Ila Orangun,64,75.64,88,8.02,75.64,7.99
Baltoji Voke,0,66.2,59,54.6,66.2,3.36
Le Kremlin-Bicetre,40,62.6,93,48.81,64.4,3.36
Verkhniy Kurkuzhin,75,58.03,67,43.7,59,15.66
Nesbyen,0,57.64,72,60.57,57.64,1.95
Neunkirchen,75,68,88,50.8,68,4.7
Bay Village,40,85.82,52,41.48,91.4,12.75
San Pedro de Arriba,40,84.49,9,19.48,86,16.11
Usuki,80,67.9,100,33.11,67.9,7.2
Coesfeld,0,66.2,93,51.93,66.2,3.36
North Lakeville,1,79.32,57,41.85,87.8,6.93
Chulym,68,43.24,74,55.1,43.24,3.4
Loket,20,62.91,87,50.19,64.4,8.05
Sumare,0,73.4,31,-22.8,73.4,5.82
Munhall,20,87.48,48,40.39,89.6,8.05
Sahateni,0,66.24,55,45.03,68,5.82
Matongo,8,61.69,76,-2.38,61.69,3.06
Maldaeni,0,66.64,33,44.12,66.64,8.77
Cutler Ridge,75,85.42,70,25.58,87.8,6.93
Petofibanya,0,69.8,73,47.78,69.8,8.05
Pineville,40,93.2,44,31.32,93.2,5.82
Shinichi,100,62.14,99,34.55,62.14,2.62
Bennettsville,40,86.79,59,34.62,89.6,8.05
Itabirito,20,69.8,52,-20.25,69.8,10.29
Poopo,0,49.09,91,-18.37,49.09,4.18
Balsthal,75,63.88,88,47.32,68,5.82
Alacaygan,12,75.28,90,10.84,75.28,4.63
Dimos Didymoteicho,40,73.4,53,41.42,73.4,17.22
Trujillo,40,82.4,54,4.21,82.4,4.7
Tarnova,0,68,56,45.23,68,4.7
Muelheim (Ruhr),75,66.54,82,51.43,68,8.05
Nianzishan,76,55.48,83,47.52,55.48,5.41
Chiyoda-ku,75,66.16,82,35.69,68,5.3
Mogosoaia,0,66.2,42,44.53,68,1.12
Macesu de Sus,0,62.6,59,43.92,62.6,6.93
Country Club,20,84.99,58,25.95,87.8,9.17
Minneapolis,75,85.78,62,44.98,93.2,9.17
Kang,0,48.1,51,-23.75,48.1,5.97
Vila do Maio,20,73.4,69,15.13,73.4,17.22
Tabontabon,76,78.43,100,11.04,78.43,4.18
Islip,40,79.2,69,40.73,86,10.29
Smeeni,12,62.32,54,44.98,62.32,3.18
Fussa,75,66.85,82,35.74,68,2.73
Koka,0,68.52,73,47.49,69.8,8.05
Nikaia,20,64.4,63,39.57,64.4,5.82
Sasni,0,85,35,27.72,85,9.78
Non Thai,48,75.2,100,15.2,75.2,2.73
Vansada,76,82.93,86,20.75,82.93,12.8
Panchimalco,40,82.06,100,13.61,86,3.36
Las Trojes,64,80.41,77,14.07,80.41,3.18
Desert Hot Springs,75,94.21,14,33.96,105.8,4.7
Cornatelu,0,66.22,55,44.75,68,5.82
Yunlin,20,65.11,93,23.61,65.11,2.17
Gargalianoi,20,68,82,37.07,68,2.51
Leninogorsk,56,55.48,64,54.6,55.48,9.66
Sarnen,0,63.97,82,46.9,68,4.7
Baneh,64,58.09,67,36,58.09,1.39
Teziutlan,0,85.81,36,19.82,85.81,2.95
Lobatse,0,53.6,76,-25.22,53.6,1.12
Ashibetsu,0,55.57,84,43.51,55.57,2.51
Santa Cruz,40,82.4,58,13.87,82.4,10.29
Wentzville,75,82.4,65,38.81,82.4,11.41
Chaguanas,20,86,62,10.52,86,13.87
Alimodian,8,76.36,95,10.82,76.36,7.76
Nueva Santa Rosa,40,78.8,57,14.38,78.8,20.8
Santiago Acutzilapan,40,82.4,9,19.78,82.4,16.11
Lunca,68,68.95,42,47.62,69.8,9.17
Ridgefield,1,86.99,40,40.83,91.4,8.05
Tak,92,71.41,100,16.87,71.41,2.39
Don Matias,40,76.12,53,6.49,78.8,13.87
Goias,88,78.07,45,-15.93,78.07,3.51
Slavutich,0,60.43,45,51.52,60.43,7.31
Eberhardsweiler,0,64.4,82,48.88,64.4,2.24
Shaoguan,56,74.38,87,24.8,74.38,2.73
Nagappattinam,12,85.9,61,10.77,85.9,13.8
Nantou,40,80.6,78,23.96,80.6,5.82
Hyderabad,40,84.2,66,17.38,84.2,6.93
Pola de Lena,20,57.2,93,43.16,57.2,5.82
Pangao,75,84.2,74,13.92,84.2,5.82
Wommelgem,75,66.65,83,51.2,69.8,5.82
Morovis,40,84.2,74,18.33,84.2,20.8
Shushtar,0,87.97,24,32.05,87.97,10.11
Araci,68,69.52,96,-11.33,69.52,10.45
Rio das Ostras,40,73.45,64,-22.53,75.2,5.82
Longjiang,76,44.6,81,47.33,44.6,4.47
Stolnici,0,66.55,37,44.57,66.55,10
Laya,68,39.01,84,58.07,39.01,4.52
Ecsed,0,69.8,73,47.73,69.8,8.05
Llano de Olintepeque,40,89.6,62,14.88,89.6,13.87
Pest,0,69.8,73,47.5,69.8,8.05
Gaoual,64,76.72,100,11.75,76.72,2.84
Makungu,0,53.95,86,-8.73,53.95,1.72
Jalakandapuram,20,73.84,90,11.7,73.84,2.17
Funehiki,92,61.6,88,37.43,61.6,3.4
Budesti,0,66.18,42,44.23,68,1.12
Ollioules,0,68.61,88,43.14,69.8,2.24
Princeton,1,85.37,55,40.35,89.6,4.7
Novyy Yarychiv,0,60.8,72,49.9,60.8,4.47
Kentau,0,55.75,31,43.52,55.75,11.01
Neijiang,68,66.46,82,29.58,66.46,4.18
